Sale_ID,Sale_Date,Customer_ID,Bike_Brand,Bike_Model,Bike_Category,Engine_CC,Ex_Showroom_Price,On_Road_Price,Customer_Age,Customer_Gender,Payment_Mode,State,City,Dealer_Name,Sale_Quantity
612,2023-10-20,6124,Honda,Hness CB350,Cruiser,350cc,184869,192150,42,Male,Cash,Tamil Nadu,Chennai,"Bhattacharyya, Jhaveri and Karpe Motors",1
613,2023-05-19,6066,Honda,Hornet 2.0,Commuter,150cc,149443,169637,43,Female,Cash,Maharashtra,Pune,"Krishnamurthy, Mannan and Swamy Motors",2
614,2023-07-31,3770,KTM,RC 200,Sports,150cc,276011,299004,23,Female,Loan,West Bengal,Kolkata,"Loyal, Majumdar and Krishnamurthy Motors",3
615,2024-04-04,9399,TVS,Apache RTR 200,Commuter,200cc,83467,103564,40,Female,EMI,Karnataka,Mysore,Arya-Dugar Motors,2
616,2024-12-29,5394,Hero,XPulse 200,Adventure,200cc,329963,342644,44,Female,Loan,Maharashtra,Nagpur,Sur-Andra Motors,1
617,2024-02-09,9365,Yamaha,Fascino 125,Electric,125cc,321302,347955,44,Male,Loan,Maharashtra,Nagpur,Gera Inc Motors,3
618,2023-09-30,6313,Royal Enfield,Bullet 350,Cruiser,150cc,186285,197858,33,Female,Cash,West Bengal,Kolkata,Bera Inc Motors,1
619,2023-06-23,5402,TVS,RR 310,Sports,150cc,203694,215275,36,Male,Loan,Delhi,New Delhi,"Dar, Bhatt and Grewal Motors",2
620,2023-12-17,8211,Suzuki,Access 125,Electric,125cc,132066,158057,37,Female,EMI,Rajasthan,Jaipur,Chakraborty-Barad Motors,3
621,2024-09-11,7524,Royal Enfield,Hunter 350,Commuter,350cc,293613,307546,44,Male,EMI,Maharashtra,Nagpur,Sankaran-Badal Motors,1
622,2024-10-18,6479,Honda,Hness CB350,Cruiser,350cc,133227,156148,30,Female,Loan,Delhi,New Delhi,Dhawan Inc Motors,1
623,2023-04-07,3127,Honda,Hness CB350,Cruiser,350cc,338531,358269,47,Male,EMI,Delhi,New Delhi,"Bali, Borra and Karpe Motors",1
624,2024-12-01,1119,Hero,Splendor Plus,Commuter,150cc,83343,111858,26,Female,Loan,West Bengal,Siliguri,Chandra-Dhar Motors,3
625,2023-11-16,2034,Suzuki,Access 125,Electric,125cc,153798,173839,41,Male,Cash,Gujarat,Surat,Hora and Sons Motors,3
626,2023-10-16,8207,Yamaha,MT-15,Commuter,150cc,338282,346640,35,Female,EMI,West Bengal,Kolkata,Sood LLC Motors,3
627,2024-02-05,9628,Bajaj,Dominar 250,Commuter,250cc,190190,208500,18,Male,Loan,Maharashtra,Nagpur,"Dalal, Chawla and Ben Motors",3
628,2023-04-28,2967,Hero,XPulse 200,Adventure,200cc,340387,364093,32,Female,Loan,Karnataka,Bangalore,Sharma-Sarkar Motors,1
629,2023-09-16,1502,Bajaj,Dominar 400,Cruiser,400cc+,258728,285955,34,Female,EMI,Karnataka,Mysore,"Devan, Ravel and Bal Motors",3
630,2024-09-19,7640,KTM,Duke 390,Commuter,400cc+,182095,196161,40,Male,EMI,Uttar Pradesh,Lucknow,Gaba PLC Motors,1
631,2023-10-15,1646,Yamaha,R15 V4,Sports,150cc,253677,282062,38,Female,Cash,Gujarat,Ahmedabad,"Dayal, Raj and Sidhu Motors",3
632,2023-12-11,2522,Yamaha,FZ-S,Commuter,150cc,144445,172879,40,Male,Loan,Maharashtra,Pune,Bhatt-Soman Motors,1
633,2023-08-15,6167,TVS,Apache RTR 200,Commuter,200cc,137607,161464,25,Female,Cash,Karnataka,Bangalore,Samra and Sons Motors,2
634,2023-11-01,9554,Honda,Hornet 2.0,Commuter,150cc,180392,187964,48,Female,Cash,Rajasthan,Jaipur,Dhar PLC Motors,2
635,2024-03-21,1830,Bajaj,Dominar 400,Cruiser,400cc+,265807,281146,42,Male,Loan,Delhi,New Delhi,Agarwal Group Motors,3
636,2023-11-07,2669,Hero,XPulse 200,Adventure,200cc,341421,348850,31,Male,Loan,Uttar Pradesh,Lucknow,Kar-Singh Motors,1
637,2025-01-25,6402,Royal Enfield,Classic 350,Cruiser,350cc,112763,130609,19,Male,Cash,Rajasthan,Jaipur,"Kamdar, Devi and Sha Motors",2
638,2023-11-09,2571,KTM,Adventure 390,Adventure,400cc+,106768,129646,18,Male,EMI,Uttar Pradesh,Kanpur,Kala Ltd Motors,1
639,2023-12-21,5364,Yamaha,MT-15,Commuter,150cc,323202,344759,34,Female,EMI,West Bengal,Kolkata,Khurana-Thaker Motors,2
640,2024-08-14,5229,Honda,Hornet 2.0,Commuter,150cc,158594,177721,29,Male,Cash,Uttar Pradesh,Lucknow,Iyer Group Motors,3
641,2023-06-28,4556,Hero,HF Deluxe,Commuter,150cc,186844,192505,47,Female,Loan,Tamil Nadu,Chennai,Sami-Banerjee Motors,3
642,2024-11-01,7065,Hero,Splendor Plus,Commuter,150cc,190103,196566,36,Female,Cash,Tamil Nadu,Coimbatore,Randhawa-Bandi Motors,2
643,2024-02-16,4150,Bajaj,Pulsar 200NS,Commuter,200cc,333090,356952,37,Male,Loan,Gujarat,Surat,Shere Inc Motors,2
644,2023-02-26,8219,Yamaha,MT-15,Commuter,150cc,278214,298553,38,Male,EMI,Delhi,New Delhi,Lad-Borde Motors,2
645,2024-02-15,2709,KTM,Duke 200,Sports,200cc,266088,282101,45,Male,Loan,Delhi,New Delhi,"Sampath, Chaudhari and Dhar Motors",1
646,2023-09-12,6703,KTM,Duke 250,Sports,250cc,100593,105887,40,Male,EMI,Rajasthan,Jaipur,Agrawal Ltd Motors,3
647,2024-09-15,5764,Royal Enfield,Classic 350,Cruiser,350cc,213596,236709,24,Female,Cash,Maharashtra,Pune,"Ramesh, Khanna and Kumer Motors",1
648,2024-04-06,5767,TVS,Apache RTR 160,Commuter,150cc,291517,298582,21,Female,EMI,West Bengal,Kolkata,Sharaf-Choudhary Motors,3
649,2023-07-24,2149,Suzuki,Gixxer SF 250,Sports,250cc,194951,209570,24,Female,Cash,Karnataka,Bangalore,Badal LLC Motors,3
650,2024-05-08,2036,Yamaha,Fascino 125,Electric,125cc,190900,202612,38,Male,Cash,Uttar Pradesh,Lucknow,Behl-Karpe Motors,1
651,2023-03-12,7315,Honda,Hornet 2.0,Commuter,150cc,335360,344319,29,Female,EMI,Gujarat,Surat,Dyal-Choudhry Motors,3
652,2025-01-05,1965,KTM,Duke 200,Sports,200cc,141479,164716,32,Female,EMI,Maharashtra,Pune,Ratti PLC Motors,1
653,2023-02-13,5657,Hero,XPulse 200,Adventure,200cc,235954,262385,20,Male,EMI,Tamil Nadu,Coimbatore,"Bhagat, Singh and Kuruvilla Motors",3
654,2023-09-15,6258,Bajaj,Pulsar 220F,Commuter,150cc,106629,135203,29,Male,EMI,Tamil Nadu,Coimbatore,"Doshi, Sankaran and Wali Motors",2
655,2024-06-05,5911,Suzuki,V-Strom SX,Adventure,150cc,165273,189978,26,Male,Loan,Gujarat,Ahmedabad,Divan LLC Motors,3
656,2024-10-19,2502,KTM,Duke 200,Sports,200cc,271746,282862,50,Female,EMI,Delhi,New Delhi,Tata Inc Motors,3
657,2024-12-12,4835,Yamaha,R15 V4,Sports,150cc,250808,275001,20,Male,Cash,Delhi,New Delhi,Bhasin-Venkataraman Motors,3
658,2023-06-30,8101,Honda,Hness CB350,Cruiser,350cc,173286,198194,20,Male,EMI,Gujarat,Ahmedabad,Kala PLC Motors,2
659,2023-10-15,9764,Yamaha,MT-15,Commuter,150cc,327917,349395,39,Male,Loan,Tamil Nadu,Coimbatore,Kashyap-Bhandari Motors,2
660,2023-12-21,5992,TVS,RR 310,Sports,150cc,278301,297648,43,Male,Loan,Uttar Pradesh,Kanpur,"Srivastava, Sharaf and Sheth Motors",3
661,2023-02-14,8446,TVS,Apache RTR 160,Commuter,150cc,253539,271189,24,Male,EMI,Gujarat,Surat,"Lal, Aggarwal and Sodhi Motors",2
662,2023-04-27,1136,Suzuki,V-Strom SX,Adventure,150cc,216772,246699,45,Female,EMI,Uttar Pradesh,Kanpur,Kapoor-Garg Motors,3
663,2023-04-02,5028,Yamaha,FZ-S,Commuter,150cc,197425,204777,25,Male,Cash,West Bengal,Kolkata,Chhabra PLC Motors,1
664,2024-11-13,1754,KTM,Duke 125,Commuter,125cc,272907,301198,40,Male,Loan,Rajasthan,Jaipur,Srinivas and Sons Motors,3
665,2023-08-01,7915,Honda,CB Unicorn 150,Commuter,150cc,313971,326201,27,Male,Cash,West Bengal,Kolkata,"Gupta, Guha and Butala Motors",1
666,2023-05-21,4245,Honda,CBR 250R,Commuter,250cc,287818,316414,19,Male,Loan,Tamil Nadu,Chennai,Sule Ltd Motors,1
667,2023-12-12,8550,Bajaj,Pulsar 150,Commuter,150cc,277070,306524,49,Male,EMI,Maharashtra,Nagpur,Kata-Tiwari Motors,3
668,2024-09-23,2997,Hero,XPulse 200,Adventure,200cc,286427,308824,40,Female,Cash,Karnataka,Mysore,Chakrabarti Ltd Motors,2
669,2024-06-28,9793,Royal Enfield,Hunter 350,Commuter,350cc,155162,164741,32,Female,EMI,West Bengal,Siliguri,Venkataraman-Guha Motors,2
670,2024-02-29,2472,Hero,Splendor Plus,Commuter,150cc,281214,300048,25,Male,Cash,Rajasthan,Jaipur,Dash Inc Motors,3
671,2024-11-25,6028,Hero,XPulse 200,Adventure,200cc,263552,288718,33,Female,Cash,Uttar Pradesh,Kanpur,"Sur, Chawla and Badami Motors",1
672,2024-08-03,1313,Yamaha,R15 V4,Sports,150cc,172204,182347,49,Female,Loan,Rajasthan,Udaipur,Borde and Sons Motors,1
673,2023-08-06,1549,Yamaha,MT-15,Commuter,150cc,217616,223124,42,Male,EMI,Delhi,New Delhi,"Batra, Kannan and Goel Motors",1
674,2023-07-15,8931,Honda,Hness CB350,Cruiser,350cc,161842,189475,38,Female,Cash,Karnataka,Bangalore,"Trivedi, Mann and Goda Motors",2
675,2024-05-03,5152,TVS,Apache RTR 160,Commuter,150cc,93358,105655,45,Male,Cash,Maharashtra,Nagpur,Aurora-Keer Motors,2
676,2024-05-24,9658,Hero,Xtreme 160R,Commuter,150cc,278729,293943,38,Male,Loan,Uttar Pradesh,Kanpur,Madan Ltd Motors,3
677,2023-09-13,6633,Hero,XPulse 200,Adventure,200cc,87641,108423,34,Female,Cash,Maharashtra,Mumbai,Dara-Bandi Motors,3
678,2023-03-23,2537,Royal Enfield,Classic 350,Cruiser,350cc,97422,111963,38,Female,EMI,Rajasthan,Udaipur,"Chokshi, Tank and Bakshi Motors",3
679,2024-08-25,9397,Yamaha,FZ-S,Commuter,150cc,267491,289213,48,Male,Loan,Delhi,New Delhi,"Sangha, Shukla and Venkataraman Motors",1
680,2023-05-08,7342,Royal Enfield,Himalayan 411,Adventure,400cc+,91740,101203,33,Male,Cash,Karnataka,Bangalore,"Kade, Babu and Chatterjee Motors",1
681,2024-04-22,1824,KTM,RC 390,Sports,400cc+,115440,141462,24,Female,Cash,Gujarat,Ahmedabad,"Kar, Dhingra and Chauhan Motors",3
682,2024-11-22,3721,Hero,XPulse 200,Adventure,200cc,275954,293488,23,Male,Loan,Tamil Nadu,Coimbatore,Ravel-Gopal Motors,2
683,2023-08-10,8915,Royal Enfield,Hunter 350,Commuter,350cc,293113,322149,18,Male,Loan,Uttar Pradesh,Lucknow,"Iyengar, Bhatt and Bandi Motors",3
684,2024-02-15,9203,TVS,Apache RTR 200,Commuter,200cc,96747,124566,27,Male,Loan,Maharashtra,Pune,Agarwal-De Motors,1
685,2023-05-20,6042,Royal Enfield,Classic 350,Cruiser,350cc,112513,135719,47,Male,Cash,Gujarat,Surat,Chakraborty-Srinivas Motors,3
686,2023-10-22,9297,Suzuki,Gixxer SF 250,Sports,250cc,153654,158936,24,Male,EMI,Tamil Nadu,Coimbatore,Bail-Krish Motors,2
687,2023-10-21,4043,Honda,Hness CB350,Cruiser,350cc,218550,229324,36,Male,Loan,Delhi,New Delhi,Bhasin-Bhargava Motors,3
688,2024-01-15,8296,TVS,Apache RTR 160,Commuter,150cc,193646,209291,18,Female,Cash,Tamil Nadu,Chennai,"Kumar, Magar and Malhotra Motors",3
689,2024-01-04,4003,Yamaha,R15 V4,Sports,150cc,238381,244978,42,Female,EMI,Delhi,New Delhi,"Mall, Sekhon and Bajaj Motors",2
690,2024-08-21,8567,Suzuki,V-Strom SX,Adventure,150cc,321125,346749,30,Male,EMI,Rajasthan,Udaipur,Jayaraman LLC Motors,2
691,2025-02-07,1144,Honda,Hness CB350,Cruiser,350cc,284916,294814,30,Male,Loan,Uttar Pradesh,Lucknow,"Ravi, Date and Krishnan Motors",1
692,2024-12-19,9939,TVS,RR 310,Sports,150cc,225833,231158,31,Female,Loan,Tamil Nadu,Chennai,Vala Ltd Motors,3
693,2025-01-30,6476,Suzuki,Gixxer SF 250,Sports,250cc,104493,130889,34,Female,Cash,Tamil Nadu,Coimbatore,"Chand, Mangat and Karpe Motors",2
694,2023-03-10,9596,Yamaha,MT-15,Commuter,150cc,190480,215860,43,Female,Loan,Karnataka,Mysore,"Bir, Venkatesh and Bera Motors",3
695,2024-07-06,3014,Yamaha,Fascino 125,Electric,125cc,265430,278764,27,Male,Cash,Tamil Nadu,Chennai,Khare Group Motors,3
696,2024-09-21,8208,Honda,CB Unicorn 150,Commuter,150cc,98200,107646,25,Male,Loan,Karnataka,Bangalore,Rao PLC Motors,3
697,2025-02-06,6654,TVS,RR 310,Sports,150cc,290825,302819,44,Female,Loan,Tamil Nadu,Coimbatore,Bora Ltd Motors,3
698,2024-02-25,4667,Suzuki,V-Strom SX,Adventure,150cc,148608,159631,36,Male,Loan,Gujarat,Ahmedabad,Chaudhry-Sachdeva Motors,2
699,2023-07-11,1722,Hero,HF Deluxe,Commuter,150cc,288614,299234,43,Female,Cash,Gujarat,Surat,Shroff-Yogi Motors,2
700,2023-05-27,6705,Bajaj,Pulsar 220F,Commuter,150cc,107301,131102,28,Male,Loan,West Bengal,Siliguri,Sawhney Group Motors,3
701,2023-04-09,6360,Bajaj,Dominar 250,Commuter,250cc,215847,241333,21,Female,Loan,West Bengal,Siliguri,Sarma LLC Motors,3
702,2023-04-18,8917,Royal Enfield,Himalayan 411,Adventure,400cc+,322750,348767,33,Female,EMI,Delhi,New Delhi,Zachariah-Vyas Motors,2
703,2024-06-14,1858,Royal Enfield,Classic 350,Cruiser,350cc,81130,101980,28,Female,Cash,West Bengal,Siliguri,"Bir, Dara and Chowdhury Motors",1
704,2023-06-04,5588,Suzuki,Access 125,Electric,125cc,235096,257360,33,Male,Cash,Rajasthan,Udaipur,Bhalla-Kakar Motors,1
705,2023-02-08,7026,Yamaha,MT-15,Commuter,150cc,327635,347666,21,Male,Loan,West Bengal,Siliguri,Sheth-Chaudhuri Motors,3
706,2024-08-31,4354,KTM,Duke 125,Commuter,125cc,206434,221474,27,Male,Cash,Delhi,New Delhi,Sengupta-Talwar Motors,2
707,2023-10-30,9839,TVS,Apache RTR 200,Commuter,200cc,231373,244579,18,Male,Loan,Uttar Pradesh,Lucknow,Samra-Gandhi Motors,2
708,2023-09-08,5711,Bajaj,Pulsar 150,Commuter,150cc,218952,232869,38,Female,EMI,Rajasthan,Jaipur,Shanker Ltd Motors,3
709,2023-06-12,9919,Hero,XPulse 200,Adventure,200cc,188908,194404,43,Female,Cash,Delhi,New Delhi,Chauhan Group Motors,3
710,2023-03-04,5503,Royal Enfield,Meteor 350,Cruiser,350cc,237330,248389,33,Female,Loan,Rajasthan,Udaipur,"Mannan, Sundaram and Raval Motors",2
711,2024-01-19,2357,KTM,Duke 125,Commuter,125cc,264001,271136,25,Female,Loan,Delhi,New Delhi,"Sahota, Rattan and Kalita Motors",2
712,2024-08-31,7316,Royal Enfield,Meteor 350,Cruiser,350cc,228459,237066,29,Male,Loan,Delhi,New Delhi,Kanda-Majumdar Motors,1
713,2023-07-22,7458,TVS,RR 310,Sports,150cc,342948,366652,20,Female,EMI,Karnataka,Bangalore,"Kunda, Chahal and Ray Motors",3
714,2024-07-30,6563,Bajaj,Dominar 400,Cruiser,400cc+,176269,201379,37,Female,EMI,Tamil Nadu,Coimbatore,"Chowdhury, Venkataraman and Yadav Motors",2
715,2024-03-21,7362,Honda,Hornet 2.0,Commuter,150cc,221114,239886,25,Female,EMI,Gujarat,Ahmedabad,Sabharwal-Chad Motors,3
716,2023-05-18,6403,Suzuki,Access 125,Electric,125cc,256675,279685,44,Female,EMI,Karnataka,Bangalore,Shere-Rajagopal Motors,3
717,2023-08-04,4548,TVS,Apache RTR 200,Commuter,200cc,132503,146217,36,Male,Cash,West Bengal,Kolkata,Ratti-Shan Motors,3
718,2023-10-11,8005,Royal Enfield,Classic 350,Cruiser,350cc,263401,273323,22,Female,Cash,Tamil Nadu,Coimbatore,Hegde LLC Motors,3
719,2024-01-28,8331,TVS,Apache RTR 160,Commuter,150cc,264841,287332,46,Male,EMI,Tamil Nadu,Chennai,Khalsa Ltd Motors,2
720,2024-03-24,1938,Yamaha,R15 V4,Sports,150cc,342289,366277,50,Female,EMI,Rajasthan,Jaipur,Deep LLC Motors,2
721,2024-06-14,6798,Suzuki,Gixxer SF 250,Sports,250cc,291258,321047,28,Male,Cash,Rajasthan,Jaipur,Kaul-Srinivas Motors,2
722,2024-12-29,9829,TVS,Apache RTR 160,Commuter,150cc,240240,253135,43,Male,Cash,Maharashtra,Mumbai,Shan-Chandra Motors,2
723,2023-08-24,5808,Bajaj,Pulsar 220F,Commuter,150cc,132737,143734,34,Female,EMI,West Bengal,Siliguri,Varma-Vaidya Motors,1
724,2023-05-25,6224,Honda,Hness CB350,Cruiser,350cc,153337,160033,37,Male,Cash,Maharashtra,Nagpur,"Lala, Mahajan and Bhattacharyya Motors",1
725,2024-10-28,2060,Suzuki,Access 125,Electric,125cc,175313,194604,35,Male,Loan,Tamil Nadu,Chennai,Date Ltd Motors,1
726,2024-08-10,7263,Honda,CBR 250R,Commuter,250cc,277538,285400,32,Female,Cash,Uttar Pradesh,Kanpur,Ahuja-Date Motors,1
727,2024-09-20,6027,Yamaha,R15 V4,Sports,150cc,342334,365300,44,Female,Cash,Karnataka,Bangalore,"Sekhon, Upadhyay and Gaba Motors",3
728,2024-12-21,9916,Yamaha,FZ-S,Commuter,150cc,264522,278165,39,Male,Loan,West Bengal,Siliguri,Sood-Bali Motors,3
729,2024-11-22,5808,Bajaj,Pulsar 200NS,Commuter,200cc,83832,93756,45,Male,Loan,Delhi,New Delhi,Raja-Borra Motors,1
730,2024-04-10,3141,Royal Enfield,Hunter 350,Commuter,350cc,130325,143308,19,Female,Loan,Gujarat,Ahmedabad,"Sagar, Arya and Shukla Motors",1
731,2023-10-09,4209,Royal Enfield,Hunter 350,Commuter,350cc,93746,117867,48,Male,Cash,Maharashtra,Nagpur,Chada-Lata Motors,2
732,2024-09-04,8847,TVS,RR 310,Sports,150cc,153286,178464,18,Female,Loan,Maharashtra,Nagpur,"Grover, Choudhry and Bajwa Motors",2
733,2023-09-11,3877,Royal Enfield,Himalayan 411,Adventure,400cc+,335261,355724,36,Male,Loan,Maharashtra,Pune,Ramanathan-Chakraborty Motors,3
734,2024-12-07,1825,Royal Enfield,Classic 350,Cruiser,350cc,151640,172798,50,Male,Cash,Karnataka,Bangalore,Baria Group Motors,1
735,2024-12-22,4146,Honda,Hness CB350,Cruiser,350cc,286858,296326,38,Male,Cash,West Bengal,Kolkata,Borah Group Motors,3
736,2024-04-25,6054,Honda,Hornet 2.0,Commuter,150cc,140313,165715,24,Male,EMI,Tamil Nadu,Coimbatore,Kashyap-Lal Motors,1
737,2023-10-19,3482,Honda,CBR 250R,Commuter,250cc,344237,358497,35,Female,Cash,Maharashtra,Nagpur,"Mani, Iyer and Banik Motors",3
738,2023-11-17,9132,Honda,CBR 250R,Commuter,250cc,119007,145336,50,Female,Loan,West Bengal,Siliguri,Kant-Bir Motors,2
739,2023-04-07,3696,Bajaj,Dominar 250,Commuter,250cc,127754,149796,44,Female,Cash,Uttar Pradesh,Lucknow,Bhatia-Madan Motors,1
740,2023-08-16,8047,Hero,XPulse 200,Adventure,200cc,308682,322909,38,Female,EMI,Tamil Nadu,Chennai,Chand-Loke Motors,1
741,2023-04-03,5736,Hero,XPulse 200,Adventure,200cc,134782,155258,33,Female,EMI,West Bengal,Siliguri,Ghosh-Bora Motors,1
742,2023-08-28,3026,Royal Enfield,Hunter 350,Commuter,350cc,130541,146692,31,Female,Cash,Delhi,New Delhi,"Tata, Lata and Master Motors",3
743,2023-04-30,4050,Hero,Splendor Plus,Commuter,150cc,194654,213190,36,Male,EMI,Tamil Nadu,Chennai,"Contractor, Dar and Agarwal Motors",3
744,2024-04-30,4440,Yamaha,R15 V4,Sports,150cc,129456,138040,37,Male,Loan,Uttar Pradesh,Kanpur,Mallick PLC Motors,2
745,2024-08-23,9082,Royal Enfield,Bullet 350,Cruiser,150cc,250124,268925,22,Female,Loan,Delhi,New Delhi,Dayal-Khurana Motors,1
746,2023-08-31,4230,Bajaj,Pulsar 220F,Commuter,150cc,81615,96027,47,Male,Loan,Karnataka,Mysore,Randhawa-Brahmbhatt Motors,3
747,2023-07-27,6120,Royal Enfield,Classic 350,Cruiser,350cc,318505,325669,21,Female,Cash,Delhi,New Delhi,Reddy PLC Motors,2
748,2024-10-21,4171,Yamaha,Fascino 125,Electric,125cc,102272,130399,48,Male,Cash,Tamil Nadu,Coimbatore,Lanka Inc Motors,3
749,2023-11-23,6405,Bajaj,Dominar 250,Commuter,250cc,250264,278398,22,Female,Loan,Gujarat,Surat,Lall Ltd Motors,2
750,2024-12-10,2568,Honda,CB Unicorn 150,Commuter,150cc,158742,188536,30,Male,Loan,Uttar Pradesh,Lucknow,Mangal-Manda Motors,3
751,2023-10-03,2083,Honda,CBR 250R,Commuter,250cc,288287,318258,46,Female,EMI,Delhi,New Delhi,Bal Ltd Motors,1
752,2024-11-12,6161,Hero,Splendor Plus,Commuter,150cc,124338,150666,49,Female,EMI,Gujarat,Surat,Wadhwa-Krishna Motors,3
753,2024-10-06,8977,KTM,Duke 250,Sports,250cc,150833,173407,33,Female,Loan,Tamil Nadu,Chennai,"Konda, Raja and Chanda Motors",1
754,2024-02-10,4361,Honda,CB Unicorn 150,Commuter,150cc,111573,132356,43,Female,Cash,West Bengal,Siliguri,Deol-Ramesh Motors,3
755,2024-09-10,8591,Honda,CB Unicorn 150,Commuter,150cc,338409,358926,20,Male,EMI,Uttar Pradesh,Lucknow,Wable-Sami Motors,2
756,2023-06-29,3875,Bajaj,Pulsar 200NS,Commuter,200cc,245449,268810,44,Male,EMI,Gujarat,Surat,Goda-Atwal Motors,1
757,2023-05-29,1782,Yamaha,MT-15,Commuter,150cc,168333,181718,20,Female,Cash,Rajasthan,Jaipur,Trivedi-Suresh Motors,1
758,2023-03-21,8125,Suzuki,V-Strom SX,Adventure,150cc,218106,241586,31,Male,Loan,Maharashtra,Pune,"Tak, Deo and Chaudhry Motors",1
759,2024-08-12,9140,Royal Enfield,Meteor 350,Cruiser,350cc,98335,119196,44,Male,EMI,Uttar Pradesh,Kanpur,Kala-Mahal Motors,2
760,2024-06-14,2457,Royal Enfield,Meteor 350,Cruiser,350cc,276413,283081,46,Female,EMI,Uttar Pradesh,Kanpur,"Chakraborty, Rana and Kari Motors",3
761,2024-08-02,3616,Bajaj,Pulsar 200NS,Commuter,200cc,245745,261703,20,Female,Loan,Maharashtra,Pune,"Krishnan, Bhattacharyya and Thaker Motors",3
762,2025-02-04,6205,Hero,Splendor Plus,Commuter,150cc,86387,99613,42,Female,Loan,Delhi,New Delhi,Ghosh Group Motors,2
763,2023-09-04,9626,TVS,Apache RTR 200,Commuter,200cc,151075,158147,29,Male,Loan,Karnataka,Bangalore,Ramanathan-Dara Motors,2
764,2024-09-04,5520,KTM,RC 200,Sports,150cc,239851,255481,41,Male,EMI,Maharashtra,Pune,"Manda, Krishnamurthy and Chada Motors",2
765,2023-09-04,4122,Honda,CBR 250R,Commuter,250cc,106565,132945,40,Male,EMI,Uttar Pradesh,Lucknow,"Bakshi, Kulkarni and Dugar Motors",2
766,2024-12-06,1326,Yamaha,FZ-S,Commuter,150cc,133122,151924,33,Male,Cash,Rajasthan,Udaipur,"Sangha, Dugar and Upadhyay Motors",3
767,2023-06-06,4900,Bajaj,Pulsar 220F,Commuter,150cc,135200,155224,24,Male,Cash,West Bengal,Siliguri,Loyal PLC Motors,1
768,2023-06-15,6718,KTM,Adventure 390,Adventure,400cc+,136132,160258,33,Female,Loan,Maharashtra,Nagpur,Kashyap-Master Motors,1
769,2024-07-21,4156,Suzuki,V-Strom SX,Adventure,150cc,98857,109436,24,Male,Loan,Delhi,New Delhi,Jaggi Ltd Motors,3
770,2023-07-05,7234,Bajaj,Pulsar 200NS,Commuter,200cc,284057,306072,45,Male,Cash,Delhi,New Delhi,Hari LLC Motors,3
771,2024-12-05,4332,Hero,HF Deluxe,Commuter,150cc,248826,277892,34,Male,EMI,Uttar Pradesh,Kanpur,"Kapoor, Chowdhury and Hayer Motors",3
772,2024-03-06,6077,Honda,Hornet 2.0,Commuter,150cc,302347,314886,36,Male,Loan,Maharashtra,Pune,"Kulkarni, Barad and Halder Motors",2
773,2023-11-19,5567,TVS,Apache RTR 160,Commuter,150cc,299655,322659,34,Female,Cash,Karnataka,Mysore,Kurian-Subramanian Motors,1
774,2025-01-12,6604,Yamaha,R15 V4,Sports,150cc,334350,358220,38,Female,Cash,Karnataka,Bangalore,Tella Group Motors,2
775,2023-11-25,9030,Suzuki,Access 125,Electric,125cc,139947,150247,41,Male,Cash,Tamil Nadu,Coimbatore,Subramanian-Dugar Motors,3
776,2024-07-17,4991,TVS,RR 310,Sports,150cc,286084,313408,19,Male,EMI,Tamil Nadu,Coimbatore,"Krishnan, Ganguly and Gera Motors",3
777,2023-05-17,4546,Hero,Splendor Plus,Commuter,150cc,205830,232505,27,Female,Loan,Gujarat,Ahmedabad,Jain PLC Motors,1
778,2024-03-26,6820,Royal Enfield,Himalayan 411,Adventure,400cc+,245533,268585,26,Female,Loan,Delhi,New Delhi,Borra Ltd Motors,2
779,2024-04-22,1388,Yamaha,MT-15,Commuter,150cc,307539,323045,22,Male,EMI,Tamil Nadu,Chennai,Apte-Chadha Motors,2
780,2023-09-01,2985,TVS,Apache RTR 200,Commuter,200cc,309944,325712,34,Male,EMI,Maharashtra,Mumbai,Wali-Das Motors,2
781,2024-08-29,8369,Bajaj,Pulsar 220F,Commuter,150cc,306054,313466,18,Male,Cash,Delhi,New Delhi,"Gupta, Rajagopal and Brahmbhatt Motors",3
782,2023-08-27,7214,Honda,CB Unicorn 150,Commuter,150cc,175101,194615,28,Male,Cash,Uttar Pradesh,Lucknow,"Anand, Ramachandran and Sharaf Motors",3
783,2023-03-09,3449,Suzuki,Gixxer SF 250,Sports,250cc,298940,328484,45,Male,Loan,Karnataka,Bangalore,"Soman, Gaba and Ramanathan Motors",2
784,2024-12-01,5902,Bajaj,Dominar 250,Commuter,250cc,194230,224224,27,Female,Loan,Karnataka,Bangalore,"Dhillon, Goswami and Dass Motors",2
785,2023-10-17,9710,Yamaha,Fascino 125,Electric,125cc,305081,331337,18,Male,Cash,Tamil Nadu,Coimbatore,"Chhabra, Bhandari and Tank Motors",3
786,2025-01-16,2293,Royal Enfield,Hunter 350,Commuter,350cc,132474,142507,36,Female,Loan,Tamil Nadu,Coimbatore,Hayre-Loyal Motors,2
787,2024-02-25,3006,Hero,HF Deluxe,Commuter,150cc,326726,333265,49,Male,Loan,West Bengal,Kolkata,Chopra LLC Motors,3
788,2024-06-27,4533,Honda,CB Unicorn 150,Commuter,150cc,202977,224629,30,Female,EMI,Karnataka,Bangalore,Chada-Tara Motors,3
